,Country,Year,avg_rain,avg_temp,Pesticides (tonnes),Item,Yield (hg/ha)
11630,India,1996,1083,27.37,56114.0,Potatoes,169913
11631,India,1996,1083,27.37,56114.0,"Rice, paddy",28226
11632,India,1996,1083,27.37,56114.0,Sorghum,9591
11633,India,1996,1083,27.37,56114.0,Soybeans,10319
11634,India,1996,1083,27.37,56114.0,Sweet potatoes,80716
11635,India,1996,1083,27.37,56114.0,Wheat,24828
11636,India,1996,1083,25.55,56114.0,Cassava,238528
11637,India,1996,1083,25.55,56114.0,Maize,17094
11638,India,1996,1083,25.55,56114.0,Potatoes,169913
11639,India,1996,1083,25.55,56114.0,"Rice, paddy",28226
11640,India,1996,1083,25.55,56114.0,Sorghum,9591
11641,India,1996,1083,25.55,56114.0,Soybeans,10319
11642,India,1996,1083,25.55,56114.0,Sweet potatoes,80716
11643,India,1996,1083,25.55,56114.0,Wheat,24828
11644,India,1996,1083,25.79,56114.0,Cassava,238528
11645,India,1996,1083,25.79,56114.0,Maize,17094
11646,India,1996,1083,25.79,56114.0,Potatoes,169913
11647,India,1996,1083,25.79,56114.0,"Rice, paddy",28226
11648,India,1996,1083,25.79,56114.0,Sorghum,9591
11649,India,1996,1083,25.79,56114.0,Soybeans,10319
11650,India,1996,1083,25.79,56114.0,Sweet potatoes,80716
11651,India,1996,1083,25.79,56114.0,Wheat,24828
11652,India,1996,1083,25.31,56114.0,Cassava,238528
11653,India,1996,1083,25.31,56114.0,Maize,17094
11654,India,1996,1083,25.31,56114.0,Potatoes,169913
11655,India,1996,1083,25.31,56114.0,"Rice, paddy",28226
11656,India,1996,1083,25.31,56114.0,Sorghum,9591
11657,India,1996,1083,25.31,56114.0,Soybeans,10319
11658,India,1996,1083,25.31,56114.0,Sweet potatoes,80716
11659,India,1996,1083,25.31,56114.0,Wheat,24828
11660,India,1996,1083,23.81,56114.0,Cassava,238528
11661,India,1996,1083,23.81,56114.0,Maize,17094
11662,India,1996,1083,23.81,56114.0,Potatoes,169913
11663,India,1996,1083,23.81,56114.0,"Rice, paddy",28226
11664,India,1996,1083,23.81,56114.0,Sorghum,9591
11665,India,1996,1083,23.81,56114.0,Soybeans,10319
11666,India,1996,1083,23.81,56114.0,Sweet potatoes,80716
11667,India,1996,1083,23.81,56114.0,Wheat,24828
11668,India,1996,1083,26.46,56114.0,Cassava,238528
11669,India,1996,1083,26.46,56114.0,Maize,17094
11670,India,1996,1083,26.46,56114.0,Potatoes,169913
11671,India,1996,1083,26.46,56114.0,"Rice, paddy",28226
11672,India,1996,1083,26.46,56114.0,Sorghum,9591
11673,India,1996,1083,26.46,56114.0,Soybeans,10319
11674,India,1996,1083,26.46,56114.0,Sweet potatoes,80716
11675,India,1996,1083,26.46,56114.0,Wheat,24828
11676,India,1996,1083,25.55,56114.0,Cassava,238528
11677,India,1996,1083,25.55,56114.0,Maize,17094
11678,India,1996,1083,25.55,56114.0,Potatoes,169913
11679,India,1996,1083,25.55,56114.0,"Rice, paddy",28226
11680,India,1996,1083,25.55,56114.0,Sorghum,9591
11681,India,1996,1083,25.55,56114.0,Soybeans,10319
11682,India,1996,1083,25.55,56114.0,Sweet potatoes,80716
11683,India,1996,1083,25.55,56114.0,Wheat,24828
11684,India,1996,1083,25.75,56114.0,Cassava,238528
11685,India,1996,1083,25.75,56114.0,Maize,17094
11686,India,1996,1083,25.75,56114.0,Potatoes,169913
11687,India,1996,1083,25.75,56114.0,"Rice, paddy",28226
11688,India,1996,1083,25.75,56114.0,Sorghum,9591
11689,India,1996,1083,25.75,56114.0,Soybeans,10319
11690,India,1996,1083,25.75,56114.0,Sweet potatoes,80716
11691,India,1996,1083,25.75,56114.0,Wheat,24828
11692,India,1996,1083,25.34,56114.0,Cassava,238528
11693,India,1996,1083,25.34,56114.0,Maize,17094
11694,India,1996,1083,25.34,56114.0,Potatoes,169913
11695,India,1996,1083,25.34,56114.0,"Rice, paddy",28226
11696,India,1996,1083,25.34,56114.0,Sorghum,9591
11697,India,1996,1083,25.34,56114.0,Soybeans,10319
11698,India,1996,1083,25.34,56114.0,Sweet potatoes,80716
11699,India,1996,1083,25.34,56114.0,Wheat,24828
11700,India,1996,1083,26.64,56114.0,Cassava,238528
11701,India,1996,1083,26.64,56114.0,Maize,17094
11702,India,1996,1083,26.64,56114.0,Potatoes,169913
11703,India,1996,1083,26.64,56114.0,"Rice, paddy",28226
11704,India,1996,1083,26.64,56114.0,Sorghum,9591
11705,India,1996,1083,26.64,56114.0,Soybeans,10319
11706,India,1996,1083,26.64,56114.0,Sweet potatoes,80716
11707,India,1996,1083,26.64,56114.0,Wheat,24828
11708,India,1996,1083,24.78,56114.0,Cassava,238528
11709,India,1996,1083,24.78,56114.0,Maize,17094
11710,India,1996,1083,24.78,56114.0,Potatoes,169913
11711,India,1996,1083,24.78,56114.0,"Rice, paddy",28226
11712,India,1996,1083,24.78,56114.0,Sorghum,9591
11713,India,1996,1083,24.78,56114.0,Soybeans,10319
11714,India,1996,1083,24.78,56114.0,Sweet potatoes,80716
11715,India,1996,1083,24.78,56114.0,Wheat,24828
11716,India,1996,1083,27.01,56114.0,Cassava,238528
11717,India,1996,1083,27.01,56114.0,Maize,17094
11718,India,1996,1083,27.01,56114.0,Potatoes,169913
11719,India,1996,1083,27.01,56114.0,"Rice, paddy",28226
11720,India,1996,1083,27.01,56114.0,Sorghum,9591
11721,India,1996,1083,27.01,56114.0,Soybeans,10319
11722,India,1996,1083,27.01,56114.0,Sweet potatoes,80716
11723,India,1996,1083,27.01,56114.0,Wheat,24828
11724,India,1996,1083,27.01,56114.0,Cassava,238528
11725,India,1996,1083,27.01,56114.0,Maize,17094
11726,India,1996,1083,27.01,56114.0,Potatoes,169913
11727,India,1996,1083,27.01,56114.0,"Rice, paddy",28226
11728,India,1996,1083,27.01,56114.0,Sorghum,9591
11729,India,1996,1083,27.01,56114.0,Soybeans,10319
11730,India,1996,1083,27.01,56114.0,Sweet potatoes,80716
11731,India,1996,1083,27.01,56114.0,Wheat,24828
11732,India,1996,1083,25.99,56114.0,Cassava,238528
11733,India,1996,1083,25.99,56114.0,Maize,17094
11734,India,1996,1083,25.99,56114.0,Potatoes,169913
11735,India,1996,1083,25.99,56114.0,"Rice, paddy",28226
11736,India,1996,1083,25.99,56114.0,Sorghum,9591
11737,India,1996,1083,25.99,56114.0,Soybeans,10319
11738,India,1996,1083,25.99,56114.0,Sweet potatoes,80716
11739,India,1996,1083,25.99,56114.0,Wheat,24828
11740,India,1997,1083,24.92,52279.0,Cassava,221117
11741,India,1997,1083,24.92,52279.0,Maize,17111
11742,India,1997,1083,24.92,52279.0,Potatoes,193913
11743,India,1997,1083,24.92,52279.0,"Rice, paddy",28457
11744,India,1997,1083,24.92,52279.0,Sorghum,6920
11745,India,1997,1083,24.92,52279.0,Soybeans,10789
11746,India,1997,1083,24.92,52279.0,Sweet potatoes,84850
11747,India,1997,1083,24.92,52279.0,Wheat,26789
11748,India,1997,1083,26.45,52279.0,Cassava,221117
11749,India,1997,1083,26.45,52279.0,Maize,17111
11750,India,1997,1083,26.45,52279.0,Potatoes,193913
11751,India,1997,1083,26.45,52279.0,"Rice, paddy",28457
11752,India,1997,1083,26.45,52279.0,Sorghum,6920
11753,India,1997,1083,26.45,52279.0,Soybeans,10789
11754,India,1997,1083,26.45,52279.0,Sweet potatoes,84850
11755,India,1997,1083,26.45,52279.0,Wheat,26789
11756,India,1997,1083,25.58,52279.0,Cassava,221117
11757,India,1997,1083,25.58,52279.0,Maize,17111
11758,India,1997,1083,25.58,52279.0,Potatoes,193913
11759,India,1997,1083,25.58,52279.0,"Rice, paddy",28457
11760,India,1997,1083,25.58,52279.0,Sorghum,6920
11761,India,1997,1083,25.58,52279.0,Soybeans,10789
11762,India,1997,1083,25.58,52279.0,Sweet potatoes,84850
11763,India,1997,1083,25.58,52279.0,Wheat,26789
11764,India,1997,1083,23.26,52279.0,Cassava,221117
11765,India,1997,1083,23.26,52279.0,Maize,17111
11766,India,1997,1083,23.26,52279.0,Potatoes,193913
11767,India,1997,1083,23.26,52279.0,"Rice, paddy",28457
11768,India,1997,1083,23.26,52279.0,Sorghum,6920
11769,India,1997,1083,23.26,52279.0,Soybeans,10789
11770,India,1997,1083,23.26,52279.0,Sweet potatoes,84850
11771,India,1997,1083,23.26,52279.0,Wheat,26789
11772,India,1997,1083,25.68,52279.0,Cassava,221117
11773,India,1997,1083,25.68,52279.0,Maize,17111
11774,India,1997,1083,25.68,52279.0,Potatoes,193913
11775,India,1997,1083,25.68,52279.0,"Rice, paddy",28457
11776,India,1997,1083,25.68,52279.0,Sorghum,6920
11777,India,1997,1083,25.68,52279.0,Soybeans,10789
11778,India,1997,1083,25.68,52279.0,Sweet potatoes,84850
11779,India,1997,1083,25.68,52279.0,Wheat,26789
11780,India,1997,1083,25.09,52279.0,Cassava,221117
11781,India,1997,1083,25.09,52279.0,Maize,17111
11782,India,1997,1083,25.09,52279.0,Potatoes,193913
11783,India,1997,1083,25.09,52279.0,"Rice, paddy",28457
11784,India,1997,1083,25.09,52279.0,Sorghum,6920
11785,India,1997,1083,25.09,52279.0,Soybeans,10789
11786,India,1997,1083,25.09,52279.0,Sweet potatoes,84850
11787,India,1997,1083,25.09,52279.0,Wheat,26789
11788,India,1997,1083,24.71,52279.0,Cassava,221117
11789,India,1997,1083,24.71,52279.0,Maize,17111
11790,India,1997,1083,24.71,52279.0,Potatoes,193913
11791,India,1997,1083,24.71,52279.0,"Rice, paddy",28457
11792,India,1997,1083,24.71,52279.0,Sorghum,6920
11793,India,1997,1083,24.71,52279.0,Soybeans,10789
11794,India,1997,1083,24.71,52279.0,Sweet potatoes,84850
11795,India,1997,1083,24.71,52279.0,Wheat,26789
11796,India,1997,1083,26.19,52279.0,Cassava,221117
11797,India,1997,1083,26.19,52279.0,Maize,17111
11798,India,1997,1083,26.19,52279.0,Potatoes,193913
11799,India,1997,1083,26.19,52279.0,"Rice, paddy",28457
11800,India,1997,1083,26.19,52279.0,Sorghum,6920
11801,India,1997,1083,26.19,52279.0,Soybeans,10789
11802,India,1997,1083,26.19,52279.0,Sweet potatoes,84850
11803,India,1997,1083,26.19,52279.0,Wheat,26789
11804,India,1997,1083,27.47,52279.0,Cassava,221117
11805,India,1997,1083,27.47,52279.0,Maize,17111
11806,India,1997,1083,27.47,52279.0,Potatoes,193913
11807,India,1997,1083,27.47,52279.0,"Rice, paddy",28457
11808,India,1997,1083,27.47,52279.0,Sorghum,6920
11809,India,1997,1083,27.47,52279.0,Soybeans,10789
11810,India,1997,1083,27.47,52279.0,Sweet potatoes,84850
11811,India,1997,1083,27.47,52279.0,Wheat,26789
11812,India,1997,1083,24.77,52279.0,Cassava,221117
11813,India,1997,1083,24.77,52279.0,Maize,17111
11814,India,1997,1083,24.77,52279.0,Potatoes,193913
11815,India,1997,1083,24.77,52279.0,"Rice, paddy",28457
11816,India,1997,1083,24.77,52279.0,Sorghum,6920
11817,India,1997,1083,24.77,52279.0,Soybeans,10789
11818,India,1997,1083,24.77,52279.0,Sweet potatoes,84850
11819,India,1997,1083,24.77,52279.0,Wheat,26789
11820,India,1997,1083,24.83,52279.0,Cassava,221117
11821,India,1997,1083,24.83,52279.0,Maize,17111
11822,India,1997,1083,24.83,52279.0,Potatoes,193913
11823,India,1997,1083,24.83,52279.0,"Rice, paddy",28457
11824,India,1997,1083,24.83,52279.0,Sorghum,6920
11825,India,1997,1083,24.83,52279.0,Soybeans,10789
11826,India,1997,1083,24.83,52279.0,Sweet potatoes,84850
11827,India,1997,1083,24.83,52279.0,Wheat,26789
11828,India,1997,1083,24.71,52279.0,Cassava,221117
11829,India,1997,1083,24.71,52279.0,Maize,17111
11830,India,1997,1083,24.71,52279.0,Potatoes,193913
11831,India,1997,1083,24.71,52279.0,"Rice, paddy",28457
11832,India,1997,1083,24.71,52279.0,Sorghum,6920
11833,India,1997,1083,24.71,52279.0,Soybeans,10789
11834,India,1997,1083,24.71,52279.0,Sweet potatoes,84850
11835,India,1997,1083,24.71,52279.0,Wheat,26789
11836,India,1997,1083,23.26,52279.0,Cassava,221117
11837,India,1997,1083,23.26,52279.0,Maize,17111
11838,India,1997,1083,23.26,52279.0,Potatoes,193913
11839,India,1997,1083,23.26,52279.0,"Rice, paddy",28457
11840,India,1997,1083,23.26,52279.0,Sorghum,6920
11841,India,1997,1083,23.26,52279.0,Soybeans,10789
11842,India,1997,1083,23.26,52279.0,Sweet potatoes,84850
11843,India,1997,1083,23.26,52279.0,Wheat,26789
11844,India,1997,1083,25.75,52279.0,Cassava,221117
11845,India,1997,1083,25.75,52279.0,Maize,17111
11846,India,1997,1083,25.75,52279.0,Potatoes,193913
11847,India,1997,1083,25.75,52279.0,"Rice, paddy",28457
11848,India,1997,1083,25.75,52279.0,Sorghum,6920
11849,India,1997,1083,25.75,52279.0,Soybeans,10789
11850,India,1997,1083,25.75,52279.0,Sweet potatoes,84850
11851,India,1997,1083,25.75,52279.0,Wheat,26789
11852,India,1997,1083,24.71,52279.0,Cassava,221117
11853,India,1997,1083,24.71,52279.0,Maize,17111
11854,India,1997,1083,24.71,52279.0,Potatoes,193913
11855,India,1997,1083,24.71,52279.0,"Rice, paddy",28457
11856,India,1997,1083,24.71,52279.0,Sorghum,6920
11857,India,1997,1083,24.71,52279.0,Soybeans,10789
11858,India,1997,1083,24.71,52279.0,Sweet potatoes,84850
11859,India,1997,1083,24.71,52279.0,Wheat,26789
11860,India,1997,1083,25.46,52279.0,Cassava,221117
11861,India,1997,1083,25.46,52279.0,Maize,17111
11862,India,1997,1083,25.46,52279.0,Potatoes,193913
11863,India,1997,1083,25.46,52279.0,"Rice, paddy",28457
11864,India,1997,1083,25.46,52279.0,Sorghum,6920
11865,India,1997,1083,25.46,52279.0,Soybeans,10789
11866,India,1997,1083,25.46,52279.0,Sweet potatoes,84850
11867,India,1997,1083,25.46,52279.0,Wheat,26789
11868,India,1997,1083,25.21,52279.0,Cassava,221117
11869,India,1997,1083,25.21,52279.0,Maize,17111
11870,India,1997,1083,25.21,52279.0,Potatoes,193913
11871,India,1997,1083,25.21,52279.0,"Rice, paddy",28457
11872,India,1997,1083,25.21,52279.0,Sorghum,6920
11873,India,1997,1083,25.21,52279.0,Soybeans,10789
11874,India,1997,1083,25.21,52279.0,Sweet potatoes,84850
11875,India,1997,1083,25.21,52279.0,Wheat,26789
11876,India,1997,1083,26.38,52279.0,Cassava,221117
11877,India,1997,1083,26.38,52279.0,Maize,17111
11878,India,1997,1083,26.38,52279.0,Potatoes,193913
11879,India,1997,1083,26.38,52279.0,"Rice, paddy",28457
11880,India,1997,1083,26.38,52279.0,Sorghum,6920
11881,India,1997,1083,26.38,52279.0,Soybeans,10789
11882,India,1997,1083,26.38,52279.0,Sweet potatoes,84850
11883,India,1997,1083,26.38,52279.0,Wheat,26789
11884,India,1997,1083,24.55,52279.0,Cassava,221117
11885,India,1997,1083,24.55,52279.0,Maize,17111
11886,India,1997,1083,24.55,52279.0,Potatoes,193913
11887,India,1997,1083,24.55,52279.0,"Rice, paddy",28457
11888,India,1997,1083,24.55,52279.0,Sorghum,6920
11889,India,1997,1083,24.55,52279.0,Soybeans,10789
11890,India,1997,1083,24.55,52279.0,Sweet potatoes,84850
11891,India,1997,1083,24.55,52279.0,Wheat,26789
11892,India,1997,1083,26.53,52279.0,Cassava,221117
11893,India,1997,1083,26.53,52279.0,Maize,17111
11894,India,1997,1083,26.53,52279.0,Potatoes,193913
11895,India,1997,1083,26.53,52279.0,"Rice, paddy",28457
11896,India,1997,1083,26.53,52279.0,Sorghum,6920
11897,India,1997,1083,26.53,52279.0,Soybeans,10789
11898,India,1997,1083,26.53,52279.0,Sweet potatoes,84850
11899,India,1997,1083,26.53,52279.0,Wheat,26789
11900,India,1997,1083,26.53,52279.0,Cassava,221117
11901,India,1997,1083,26.53,52279.0,Maize,17111
11902,India,1997,1083,26.53,52279.0,Potatoes,193913
11903,India,1997,1083,26.53,52279.0,"Rice, paddy",28457
11904,India,1997,1083,26.53,52279.0,Sorghum,6920
11905,India,1997,1083,26.53,52279.0,Soybeans,10789
11906,India,1997,1083,26.53,52279.0,Sweet potatoes,84850
11907,India,1997,1083,26.53,52279.0,Wheat,26789
11908,India,1997,1083,25.58,52279.0,Cassava,221117
11909,India,1997,1083,25.58,52279.0,Maize,17111
11910,India,1997,1083,25.58,52279.0,Potatoes,193913
11911,India,1997,1083,25.58,52279.0,"Rice, paddy",28457
11912,India,1997,1083,25.58,52279.0,Sorghum,6920
11913,India,1997,1083,25.58,52279.0,Soybeans,10789
11914,India,1997,1083,25.58,52279.0,Sweet potatoes,84850
11915,India,1997,1083,25.58,52279.0,Wheat,26789
11916,India,1998,1083,25.91,49157.0,Cassava,252815
11917,India,1998,1083,25.91,49157.0,Maize,17969
11918,India,1998,1083,25.91,49157.0,Potatoes,146020
11919,India,1998,1083,25.91,49157.0,"Rice, paddy",28805
11920,India,1998,1083,25.91,49157.0,Sorghum,8592
11921,India,1998,1083,25.91,49157.0,Soybeans,11001
11922,India,1998,1083,25.91,49157.0,Sweet potatoes,86907
11923,India,1998,1083,25.91,49157.0,Wheat,24852
11924,India,1998,1083,27.48,49157.0,Cassava,252815
11925,India,1998,1083,27.48,49157.0,Maize,17969
11926,India,1998,1083,27.48,49157.0,Potatoes,146020
11927,India,1998,1083,27.48,49157.0,"Rice, paddy",28805
11928,India,1998,1083,27.48,49157.0,Sorghum,8592
11929,India,1998,1083,27.48,49157.0,Soybeans,11001
11930,India,1998,1083,27.48,49157.0,Sweet potatoes,86907
11931,India,1998,1083,27.48,49157.0,Wheat,24852
11932,India,1998,1083,26.35,49157.0,Cassava,252815
11933,India,1998,1083,26.35,49157.0,Maize,17969
11934,India,1998,1083,26.35,49157.0,Potatoes,146020
11935,India,1998,1083,26.35,49157.0,"Rice, paddy",28805
11936,India,1998,1083,26.35,49157.0,Sorghum,8592
11937,India,1998,1083,26.35,49157.0,Soybeans,11001
11938,India,1998,1083,26.35,49157.0,Sweet potatoes,86907
11939,India,1998,1083,26.35,49157.0,Wheat,24852
11940,India,1998,1083,24.34,49157.0,Cassava,252815
11941,India,1998,1083,24.34,49157.0,Maize,17969
11942,India,1998,1083,24.34,49157.0,Potatoes,146020
11943,India,1998,1083,24.34,49157.0,"Rice, paddy",28805
11944,India,1998,1083,24.34,49157.0,Sorghum,8592
11945,India,1998,1083,24.34,49157.0,Soybeans,11001
11946,India,1998,1083,24.34,49157.0,Sweet potatoes,86907
11947,India,1998,1083,24.34,49157.0,Wheat,24852
11948,India,1998,1083,26.01,49157.0,Cassava,252815
11949,India,1998,1083,26.01,49157.0,Maize,17969
11950,India,1998,1083,26.01,49157.0,Potatoes,146020
11951,India,1998,1083,26.01,49157.0,"Rice, paddy",28805
11952,India,1998,1083,26.01,49157.0,Sorghum,8592
11953,India,1998,1083,26.01,49157.0,Soybeans,11001
11954,India,1998,1083,26.01,49157.0,Sweet potatoes,86907
11955,India,1998,1083,26.01,49157.0,Wheat,24852
11956,India,1998,1083,26.12,49157.0,Cassava,252815
11957,India,1998,1083,26.12,49157.0,Maize,17969
11958,India,1998,1083,26.12,49157.0,Potatoes,146020
11959,India,1998,1083,26.12,49157.0,"Rice, paddy",28805
11960,India,1998,1083,26.12,49157.0,Sorghum,8592
11961,India,1998,1083,26.12,49157.0,Soybeans,11001
11962,India,1998,1083,26.12,49157.0,Sweet potatoes,86907
11963,India,1998,1083,26.12,49157.0,Wheat,24852
11964,India,1998,1083,25.77,49157.0,Cassava,252815
11965,India,1998,1083,25.77,49157.0,Maize,17969
11966,India,1998,1083,25.77,49157.0,Potatoes,146020
11967,India,1998,1083,25.77,49157.0,"Rice, paddy",28805
11968,India,1998,1083,25.77,49157.0,Sorghum,8592
11969,India,1998,1083,25.77,49157.0,Soybeans,11001
11970,India,1998,1083,25.77,49157.0,Sweet potatoes,86907
11971,India,1998,1083,25.77,49157.0,Wheat,24852
11972,India,1998,1083,26.69,49157.0,Cassava,252815
11973,India,1998,1083,26.69,49157.0,Maize,17969
11974,India,1998,1083,26.69,49157.0,Potatoes,146020
11975,India,1998,1083,26.69,49157.0,"Rice, paddy",28805
11976,India,1998,1083,26.69,49157.0,Sorghum,8592
11977,India,1998,1083,26.69,49157.0,Soybeans,11001
11978,India,1998,1083,26.69,49157.0,Sweet potatoes,86907
11979,India,1998,1083,26.69,49157.0,Wheat,24852
11980,India,1998,1083,27.87,49157.0,Cassava,252815
11981,India,1998,1083,27.87,49157.0,Maize,17969
11982,India,1998,1083,27.87,49157.0,Potatoes,146020
11983,India,1998,1083,27.87,49157.0,"Rice, paddy",28805
11984,India,1998,1083,27.87,49157.0,Sorghum,8592
11985,India,1998,1083,27.87,49157.0,Soybeans,11001
11986,India,1998,1083,27.87,49157.0,Sweet potatoes,86907
11987,India,1998,1083,27.87,49157.0,Wheat,24852
11988,India,1998,1083,25.87,49157.0,Cassava,252815
11989,India,1998,1083,25.87,49157.0,Maize,17969
11990,India,1998,1083,25.87,49157.0,Potatoes,146020
11991,India,1998,1083,25.87,49157.0,"Rice, paddy",28805
11992,India,1998,1083,25.87,49157.0,Sorghum,8592
11993,India,1998,1083,25.87,49157.0,Soybeans,11001
11994,India,1998,1083,25.87,49157.0,Sweet potatoes,86907
11995,India,1998,1083,25.87,49157.0,Wheat,24852
11996,India,1998,1083,26.27,49157.0,Cassava,252815
11997,India,1998,1083,26.27,49157.0,Maize,17969
11998,India,1998,1083,26.27,49157.0,Potatoes,146020
11999,India,1998,1083,26.27,49157.0,"Rice, paddy",28805
12000,India,1998,1083,26.27,49157.0,Sorghum,8592
12001,India,1998,1083,26.27,49157.0,Soybeans,11001
12002,India,1998,1083,26.27,49157.0,Sweet potatoes,86907
12003,India,1998,1083,26.27,49157.0,Wheat,24852
12004,India,1998,1083,25.46,49157.0,Cassava,252815
12005,India,1998,1083,25.46,49157.0,Maize,17969
12006,India,1998,1083,25.46,49157.0,Potatoes,146020
12007,India,1998,1083,25.46,49157.0,"Rice, paddy",28805
12008,India,1998,1083,25.46,49157.0,Sorghum,8592
12009,India,1998,1083,25.46,49157.0,Soybeans,11001
12010,India,1998,1083,25.46,49157.0,Sweet potatoes,86907
12011,India,1998,1083,25.46,49157.0,Wheat,24852
12012,India,1998,1083,24.34,49157.0,Cassava,252815
12013,India,1998,1083,24.34,49157.0,Maize,17969
12014,India,1998,1083,24.34,49157.0,Potatoes,146020
12015,India,1998,1083,24.34,49157.0,"Rice, paddy",28805
12016,India,1998,1083,24.34,49157.0,Sorghum,8592
12017,India,1998,1083,24.34,49157.0,Soybeans,11001
12018,India,1998,1083,24.34,49157.0,Sweet potatoes,86907
12019,India,1998,1083,24.34,49157.0,Wheat,24852
12020,India,1998,1083,26.4,49157.0,Cassava,252815
12021,India,1998,1083,26.4,49157.0,Maize,17969
12022,India,1998,1083,26.4,49157.0,Potatoes,146020
12023,India,1998,1083,26.4,49157.0,"Rice, paddy",28805
12024,India,1998,1083,26.4,49157.0,Sorghum,8592
12025,India,1998,1083,26.4,49157.0,Soybeans,11001
12026,India,1998,1083,26.4,49157.0,Sweet potatoes,86907
12027,India,1998,1083,26.4,49157.0,Wheat,24852
12028,India,1998,1083,25.77,49157.0,Cassava,252815
12029,India,1998,1083,25.77,49157.0,Maize,17969
12030,India,1998,1083,25.77,49157.0,Potatoes,146020
12031,India,1998,1083,25.77,49157.0,"Rice, paddy",28805
12032,India,1998,1083,25.77,49157.0,Sorghum,8592
12033,India,1998,1083,25.77,49157.0,Soybeans,11001
12034,India,1998,1083,25.77,49157.0,Sweet potatoes,86907
12035,India,1998,1083,25.77,49157.0,Wheat,24852
12036,India,1998,1083,25.87,49157.0,Cassava,252815
12037,India,1998,1083,25.87,49157.0,Maize,17969
12038,India,1998,1083,25.87,49157.0,Potatoes,146020
12039,India,1998,1083,25.87,49157.0,"Rice, paddy",28805
12040,India,1998,1083,25.87,49157.0,Sorghum,8592
12041,India,1998,1083,25.87,49157.0,Soybeans,11001
12042,India,1998,1083,25.87,49157.0,Sweet potatoes,86907
12043,India,1998,1083,25.87,49157.0,Wheat,24852
12044,India,1998,1083,25.55,49157.0,Cassava,252815
12045,India,1998,1083,25.55,49157.0,Maize,17969
12046,India,1998,1083,25.55,49157.0,Potatoes,146020
12047,India,1998,1083,25.55,49157.0,"Rice, paddy",28805
12048,India,1998,1083,25.55,49157.0,Sorghum,8592
12049,India,1998,1083,25.55,49157.0,Soybeans,11001
12050,India,1998,1083,25.55,49157.0,Sweet potatoes,86907
12051,India,1998,1083,25.55,49157.0,Wheat,24852
12052,India,1998,1083,27.09,49157.0,Cassava,252815
12053,India,1998,1083,27.09,49157.0,Maize,17969
12054,India,1998,1083,27.09,49157.0,Potatoes,146020
12055,India,1998,1083,27.09,49157.0,"Rice, paddy",28805
12056,India,1998,1083,27.09,49157.0,Sorghum,8592
12057,India,1998,1083,27.09,49157.0,Soybeans,11001
12058,India,1998,1083,27.09,49157.0,Sweet potatoes,86907
12059,India,1998,1083,27.09,49157.0,Wheat,24852
12060,India,1998,1083,24.84,49157.0,Cassava,252815
12061,India,1998,1083,24.84,49157.0,Maize,17969
12062,India,1998,1083,24.84,49157.0,Potatoes,146020
12063,India,1998,1083,24.84,49157.0,"Rice, paddy",28805
12064,India,1998,1083,24.84,49157.0,Sorghum,8592
12065,India,1998,1083,24.84,49157.0,Soybeans,11001
12066,India,1998,1083,24.84,49157.0,Sweet potatoes,86907
12067,India,1998,1083,24.84,49157.0,Wheat,24852
12068,India,1998,1083,27.32,49157.0,Cassava,252815
12069,India,1998,1083,27.32,49157.0,Maize,17969
12070,India,1998,1083,27.32,49157.0,Potatoes,146020
12071,India,1998,1083,27.32,49157.0,"Rice, paddy",28805
12072,India,1998,1083,27.32,49157.0,Sorghum,8592
12073,India,1998,1083,27.32,49157.0,Soybeans,11001
12074,India,1998,1083,27.32,49157.0,Sweet potatoes,86907
12075,India,1998,1083,27.32,49157.0,Wheat,24852
12076,India,1998,1083,27.32,49157.0,Cassava,252815
12077,India,1998,1083,27.32,49157.0,Maize,17969
12078,India,1998,1083,27.32,49157.0,Potatoes,146020
12079,India,1998,1083,27.32,49157.0,"Rice, paddy",28805
12080,India,1998,1083,27.32,49157.0,Sorghum,8592
12081,India,1998,1083,27.32,49157.0,Soybeans,11001
12082,India,1998,1083,27.32,49157.0,Sweet potatoes,86907
12083,India,1998,1083,27.32,49157.0,Wheat,24852
12084,India,1998,1083,26.12,49157.0,Cassava,252815
12085,India,1998,1083,26.12,49157.0,Maize,17969
12086,India,1998,1083,26.12,49157.0,Potatoes,146020
12087,India,1998,1083,26.12,49157.0,"Rice, paddy",28805
12088,India,1998,1083,26.12,49157.0,Sorghum,8592
12089,India,1998,1083,26.12,49157.0,Soybeans,11001
12090,India,1998,1083,26.12,49157.0,Sweet potatoes,86907
12091,India,1998,1083,26.12,49157.0,Wheat,24852
12092,India,1999,1083,26.12,46195.0,Cassava,239523
12093,India,1999,1083,26.12,46195.0,Maize,17922
12094,India,1999,1083,26.12,46195.0,Potatoes,175712
12095,India,1999,1083,26.12,46195.0,"Rice, paddy",29782
12096,India,1999,1083,26.12,46195.0,Sorghum,8472
12097,India,1999,1083,26.12,46195.0,Soybeans,11380
12098,India,1999,1083,26.12,46195.0,Sweet potatoes,85744
12099,India,1999,1083,26.12,46195.0,Wheat,25901
12100,India,1999,1083,27.21,46195.0,Cassava,239523
12101,India,1999,1083,27.21,46195.0,Maize,17922
12102,India,1999,1083,27.21,46195.0,Potatoes,175712
12103,India,1999,1083,27.21,46195.0,"Rice, paddy",29782
12104,India,1999,1083,27.21,46195.0,Sorghum,8472
12105,India,1999,1083,27.21,46195.0,Soybeans,11380
